83 	0 	1 	1 	138.605911 	0.0
83 	0 	1 	2 	191.664413 	0.0
83 	0 	1 	3 	121.261505 	0.0
83 	0 	1 	4 	156.954834 	0.0
83 	0 	1 	5 	103.197998 	0.0
83 	0 	1 	6 	151.678558 	0.0
83 	0 	1 	7 	149.523651 	0.0
83 	0 	1 	8 	150.059525 	0.0
83 	0 	1 	9 	149.265549 	0.0
83 	0 	1 	10 	108.317390 	0.0
83 	0 	1 	11 	98.175346 	0.0
83 	0 	1 	12 	106.019676 	0.0
83 	0 	1 	13 	109.262054 	0.0
83 	0 	1 	14 	107.645905 	0.0
83 	0 	1 	15 	109.291580 	0.0
83 	0 	1 	16 	109.561462 	0.0
83 	0 	1 	17 	106.537369 	0.0
83 	0 	1 	18 	104.255913 	0.0
83 	0 	1 	19 	107.786461 	0.0
83 	0 	1 	20 	105.572304 	0.0
83 	0 	1 	21 	107.946259 	0.0
83 	0 	1 	22 	105.207512 	0.0
83 	0 	1 	23 	106.470589 	0.0
83 	0 	1 	24 	105.753723 	0.0
83 	0 	1 	25 	108.715836 	0.0
83 	0 	1 	26 	107.002617 	0.0
83 	0 	1 	27 	107.702477 	0.0
83 	0 	1 	28 	107.743088 	0.0
83 	0 	1 	29 	107.500221 	0.0
83 	0 	1 	30 	107.426514 	0.0
83 	0 	1 	31 	107.657013 	0.0
83 	0 	2 	1 	153.409500 	0.0
83 	0 	2 	2 	158.054031 	0.0
83 	0 	2 	3 	157.148209 	0.0
83 	0 	2 	4 	152.885925 	0.0
83 	0 	2 	5 	147.153809 	0.0
83 	0 	2 	6 	150.785980 	0.0
83 	0 	2 	7 	149.270355 	0.0
83 	0 	2 	8 	148.550430 	0.0
83 	0 	2 	9 	148.228668 	0.0
83 	0 	2 	10 	106.696457 	0.0
83 	0 	2 	11 	106.153046 	0.0
83 	0 	2 	12 	110.177887 	0.0
83 	0 	2 	13 	109.346878 	0.0
83 	0 	2 	14 	108.552559 	0.0
83 	0 	2 	15 	108.977791 	0.0
83 	0 	2 	16 	108.935295 	0.0
83 	0 	2 	17 	108.908707 	0.0
83 	0 	2 	18 	108.286934 	0.0
83 	0 	2 	19 	106.319305 	0.0
83 	0 	2 	20 	108.171761 	0.0
83 	0 	2 	21 	106.988495 	0.0
83 	0 	2 	22 	107.041252 	0.0
83 	0 	2 	23 	106.343842 	0.0
83 	0 	2 	24 	107.621391 	0.0
83 	0 	2 	25 	106.628654 	0.0
83 	0 	2 	26 	106.716171 	0.0
83 	0 	2 	27 	104.793999 	0.0
83 	0 	2 	28 	104.467720 	0.0
83 	0 	2 	29 	106.692909 	0.0
83 	0 	2 	30 	105.109062 	0.0
83 	0 	2 	31 	106.301918 	0.0
83 	0 	3 	1 	154.164810 	0.0
83 	0 	3 	2 	163.213577 	0.0
83 	0 	3 	3 	163.441650 	0.0
83 	0 	3 	4 	151.839020 	0.0
83 	0 	3 	5 	151.475220 	0.0
83 	0 	3 	6 	151.582199 	0.0
83 	0 	3 	7 	150.854828 	0.0
83 	0 	3 	8 	147.361557 	0.0
83 	0 	3 	9 	149.689636 	0.0
83 	0 	3 	10 	107.623322 	0.0
83 	0 	3 	11 	107.975281 	0.0
83 	0 	3 	12 	109.007309 	0.0
83 	0 	3 	13 	108.218018 	0.0
83 	0 	3 	14 	109.083115 	0.0
83 	0 	3 	15 	107.408310 	0.0
83 	0 	3 	16 	110.395004 	0.0
83 	0 	3 	17 	107.819145 	0.0
83 	0 	3 	18 	106.438538 	0.0
83 	0 	3 	19 	108.490730 	0.0
83 	0 	3 	20 	107.542526 	0.0
83 	0 	3 	21 	108.140602 	0.0
83 	0 	3 	22 	107.941628 	0.0
83 	0 	3 	23 	106.181313 	0.0
83 	0 	3 	24 	105.313332 	0.0
83 	0 	3 	25 	103.180588 	0.0
83 	0 	3 	26 	106.131363 	0.0
83 	0 	3 	27 	106.846436 	0.0
83 	0 	3 	28 	105.260490 	0.0
83 	0 	3 	29 	107.396416 	0.0
83 	0 	3 	30 	105.555077 	0.0
83 	0 	3 	31 	109.699623 	0.0
