110 	0 	1 	1 	129.754440 	0.0
110 	0 	1 	2 	193.220642 	0.0
110 	0 	1 	3 	112.160988 	0.0
110 	0 	1 	4 	154.709229 	0.0
110 	0 	1 	5 	99.500778 	0.0
110 	0 	1 	6 	149.595932 	0.0
110 	0 	1 	7 	154.056992 	0.0
110 	0 	1 	8 	151.035156 	0.0
110 	0 	1 	9 	150.940048 	0.0
110 	0 	1 	10 	108.722321 	0.0
110 	0 	1 	11 	109.295555 	0.0
110 	0 	1 	12 	107.901016 	0.0
110 	0 	1 	13 	108.026070 	0.0
110 	0 	1 	14 	107.860970 	0.0
110 	0 	1 	15 	112.058304 	0.0
110 	0 	1 	16 	107.687187 	0.0
110 	0 	1 	17 	107.464157 	0.0
110 	0 	1 	18 	106.800842 	0.0
110 	0 	1 	19 	108.093521 	0.0
110 	0 	1 	20 	105.724930 	0.0
110 	0 	1 	21 	113.022987 	0.0
110 	0 	1 	22 	106.800034 	0.0
110 	0 	1 	23 	107.220665 	0.0
110 	0 	1 	24 	106.748055 	0.0
110 	0 	1 	25 	107.320091 	0.0
110 	0 	1 	26 	107.523300 	0.0
110 	0 	1 	27 	107.090073 	0.0
110 	0 	1 	28 	106.426010 	0.0
110 	0 	1 	29 	108.531715 	0.0
110 	0 	1 	30 	106.177193 	0.0
110 	0 	1 	31 	107.803741 	0.0
110 	0 	2 	1 	155.027878 	0.0
110 	0 	2 	2 	159.242081 	0.0
110 	0 	2 	3 	156.927444 	0.0
110 	0 	2 	4 	154.823334 	0.0
110 	0 	2 	5 	148.274002 	0.0
110 	0 	2 	6 	150.640793 	0.0
110 	0 	2 	7 	151.310501 	0.0
110 	0 	2 	8 	147.614197 	0.0
110 	0 	2 	9 	150.755814 	0.0
110 	0 	2 	10 	105.940514 	0.0
110 	0 	2 	11 	106.613098 	0.0
110 	0 	2 	12 	109.919716 	0.0
110 	0 	2 	13 	108.734550 	0.0
110 	0 	2 	14 	108.236359 	0.0
110 	0 	2 	15 	109.505722 	0.0
110 	0 	2 	16 	108.920654 	0.0
110 	0 	2 	17 	109.498207 	0.0
110 	0 	2 	18 	108.132523 	0.0
110 	0 	2 	19 	108.882133 	0.0
110 	0 	2 	20 	108.836044 	0.0
110 	0 	2 	21 	109.096085 	0.0
110 	0 	2 	22 	108.933029 	0.0
110 	0 	2 	23 	109.106842 	0.0
110 	0 	2 	24 	106.433632 	0.0
110 	0 	2 	25 	107.254845 	0.0
110 	0 	2 	26 	108.364960 	0.0
110 	0 	2 	27 	106.094322 	0.0
110 	0 	2 	28 	104.960594 	0.0
110 	0 	2 	29 	106.364166 	0.0
110 	0 	2 	30 	107.371605 	0.0
110 	0 	2 	31 	106.756783 	0.0
110 	0 	3 	1 	158.191269 	0.0
110 	0 	3 	2 	161.827255 	0.0
110 	0 	3 	3 	162.854126 	0.0
110 	0 	3 	4 	152.273956 	0.0
110 	0 	3 	5 	150.154190 	0.0
110 	0 	3 	6 	150.688843 	0.0
110 	0 	3 	7 	150.800140 	0.0
110 	0 	3 	8 	151.057205 	0.0
110 	0 	3 	9 	149.129608 	0.0
110 	0 	3 	10 	109.921082 	0.0
110 	0 	3 	11 	109.813240 	0.0
110 	0 	3 	12 	109.515007 	0.0
110 	0 	3 	13 	108.049767 	0.0
110 	0 	3 	14 	108.064743 	0.0
110 	0 	3 	15 	108.717766 	0.0
110 	0 	3 	16 	108.244629 	0.0
110 	0 	3 	17 	106.376015 	0.0
110 	0 	3 	18 	107.508858 	0.0
110 	0 	3 	19 	108.040558 	0.0
110 	0 	3 	20 	107.927795 	0.0
110 	0 	3 	21 	106.707893 	0.0
110 	0 	3 	22 	106.870903 	0.0
110 	0 	3 	23 	106.673164 	0.0
110 	0 	3 	24 	106.001389 	0.0
110 	0 	3 	25 	106.875336 	0.0
110 	0 	3 	26 	106.240219 	0.0
110 	0 	3 	27 	107.376663 	0.0
110 	0 	3 	28 	105.422226 	0.0
110 	0 	3 	29 	106.656670 	0.0
110 	0 	3 	30 	107.312302 	0.0
110 	0 	3 	31 	107.482430 	0.0
110 	0 	4 	1 	152.195129 	0.0
110 	0 	4 	2 	155.853821 	0.0
110 	0 	4 	3 	151.307281 	0.0
110 	0 	4 	4 	151.211365 	0.0
110 	0 	4 	5 	150.702011 	0.0
110 	0 	4 	6 	149.868561 	0.0
110 	0 	4 	7 	149.666519 	0.0
110 	0 	4 	8 	148.605667 	0.0
110 	0 	4 	9 	150.852631 	0.0
110 	0 	4 	10 	106.378571 	0.0
110 	0 	4 	11 	107.483635 	0.0
110 	0 	4 	12 	106.870560 	0.0
